,m,,dayof,22018_z1_AC1,22018_z1_Light,22018_z1_Plug,22018_z2_AC1,22018_z2_Light,22018_z2_Plug,22018_z3_Light,22018_z3_Plug,22018_z4_Light,32018_z1_AC4,32018_z1_Light,32018_z1_Plug,32018_z2_AC1,32018_z2_Light,32018_z2_Plug,32018_z3_Light,32018_z4_AC1,32018_z4_Light,32018_z4_Plug,32018_z5_AC1,32018_z5_Light,32018_z5_Plug,42018_z1_AC4,42018_z1_Light,42018_z1_Plug,42018_z2_AC1,42018_z2_Light,42018_z2_Plug,42018_z3_Light,42018_z4_AC1,42018_z4_Light,42018_z4_Plug,42018_z5_AC1,42018_z5_Light,42018_z5_Plug,52018_z1_Light,52018_z1_Plug,52018_z2_Light,52018_z2_Plug,52018_z3_Light,52018_z4_Light,52018_z4_Plug,52018_z5_Light,52018_z5_Plug,62018_z1_Light,62018_z1_Plug,62018_z2_Light,62018_z2_Plug,62018_z3_Light,62018_z4_Light,62018_z4_Plug,62018_z5_Light,62018_z5_Plug,72018_z1_AC2,72018_z1_AC3,72018_z1_Light,72018_z1_Plug,72018_z2_Light,72018_z2_Plug,72018_z3_Light,72018_z4_Light,72018_z4_Plug,72018_z5_Light
15,11,14,3,28.014333333333337,8.535166666666667,3.372666666666667,15.864237288135593,1.7133333333333336,0.5618333333333333,0.9231666666666668,0.36,1.8456666666666668,21.504166666666663,1.4685106382978723,0.5326315789473685,17.713666666666665,3.813,0.225593220338983,0.6973684210526315,12.9335,2.757619047619048,0.6951111111111111,9.7205,1.9157142857142853,0.4524561403508771,18.312666666666665,4.444,2.8081666666666667,12.414166666666668,2.5301666666666667,0.4021666666666667,0.6586666666666666,19.440166666666663,3.341666666666667,1.0666666666666669,4.5065,0.417,0.3785,5.407166666666667,1.3255,3.251,0.282,0.7036666666666667,3.4886666666666666,2.057333333333333,2.692,0.3843333333333333,3.5315,1.1753333333333331,7.183000000000001,1.219,2.010666666666667,4.342333333333333,1.2616666666666667,2.4865,0.5025,0.1871666666666666,0.2271666666666666,1.5138333333333334,0.4335,2.1365,0.1183333333333333,0.23,4.011166666666666,0.3061666666666667,4.167
15,11,15,3,26.626,8.596333333333332,3.3628333333333336,15.929833333333333,2.152833333333333,0.5328333333333333,1.0098333333333334,0.3596666666666666,1.8556666666666668,21.230833333333333,1.656,0.1573684210526316,16.400666666666666,2.39,0.1766666666666666,0.3082456140350877,10.812666666666669,2.8063333333333333,0.5718333333333334,9.373166666666666,2.2438333333333333,0.0,18.369833333333336,4.449666666666667,2.790666666666666,11.259166666666664,2.53,0.4093333333333333,0.5623333333333334,19.55,3.4926666666666666,1.0458333333333334,4.853666666666666,0.4185,0.3611666666666667,5.522333333333333,1.3915,3.3383333333333334,0.277,0.6838333333333334,3.474,1.814333333333333,2.694,0.3765,3.5588333333333333,1.0541666666666667,7.15,1.1755,2.119,4.387333333333333,1.1598333333333335,2.5365,0.497,0.2461666666666666,0.2313333333333333,1.592666666666667,0.517,2.1615,0.2013333333333333,0.2295,4.2435,0.3173333333333333,4.192166666666667
15,11,16,3,24.298166666666667,8.506499999999999,2.844333333333333,15.0385,1.8995,0.4018333333333333,0.929,0.3573333333333333,1.8736666666666664,11.332333333333334,0.3239999999999999,0.0986666666666666,7.648166666666667,0.386,0.09125,0.2183333333333333,7.871666666666667,2.8241666666666663,0.8601666666666666,4.469666666666667,2.257166666666667,0.0,9.928333333333336,4.343833333333333,2.619833333333333,7.578833333333334,2.56,0.2433333333333333,0.7075,10.610666666666669,3.5578333333333334,1.0771666666666666,2.9125,0.4561666666666666,0.3828333333333333,5.451833333333334,1.2226666666666666,3.2771666666666666,0.2615,0.6621666666666666,3.3705172413793103,1.6773333333333331,2.612931034482759,0.2601694915254237,3.5776666666666666,0.9781666666666666,6.5135,0.9238333333333332,1.7266666666666666,3.894,0.6858333333333333,2.6173333333333333,0.4123333333333334,0.2236666666666666,0.1648333333333333,1.635,0.4619999999999999,2.369333333333333,0.1976666666666666,0.2345,3.9935,0.2955,4.246166666666666
15,11,17,3,0.0,0.859,0.2578333333333333,0.5008333333333334,0.6396666666666667,0.0476666666666666,0.4595,0.2373333333333333,0.5105,0.07,0.27,0.02,0.0,0.374,0.06,0.0,0.0,2.8131666666666666,0.1718333333333333,0.0,2.135333333333333,0.2475,0.0,3.0733333333333333,1.2638333333333334,0.0,1.3838333333333332,0.1121666666666666,0.646,0.0,3.6726666666666654,0.7856666666666666,0.0,0.5706666666666667,0.3296666666666666,4.639666666666667,0.7735000000000001,2.736333333333333,0.1351666666666666,0.6841666666666666,3.4290000000000003,1.1771666666666667,2.7296666666666667,0.0811666666666666,3.6015,0.8943333333333334,5.970166666666667,0.4634999999999999,1.6041666666666667,1.7793333333333334,0.2746666666666666,1.4116666666666666,0.0841666666666666,0.2088333333333333,0.0795,1.655333333333333,0.3061666666666667,2.421666666666667,0.0745,0.2398333333333333,4.085,0.1918333333333333,4.331
15,11,18,3,0.0,0.0103333333333333,0.15,1.0976666666666666,0.0,0.0103333333333333,0.2714999999999999,0.232,0.0,0.0698333333333333,0.3924999999999999,0.02,0.0,0.565,0.04,0.0,0.0,1.7021666666666666,0.0916666666666666,0.0,0.4953333333333333,0.0651666666666666,0.0,1.1780000000000002,0.7555,0.0,0.0691666666666666,0.0878333333333333,0.5285,0.0,3.686833333333333,0.4695,0.0,0.6885,0.2626666666666666,3.982,0.4198333333333333,2.523,0.0971666666666666,0.6519999999999999,3.2918333333333334,0.7588333333333334,2.636166666666667,0.0346666666666666,3.605333333333333,0.751,5.969166666666666,0.3113333333333333,1.3908333333333334,0.962,0.1443333333333333,1.0615,0.0638333333333333,0.045,0.028,1.4543333333333337,0.2385,1.9926666666666668,0.0131666666666666,0.256,4.074833333333333,0.0901666666666666,4.291166666666666
15,11,19,3,0.0,0.0106666666666666,0.1496666666666666,1.0916666666666666,0.0,0.0101666666666666,0.19,0.23,0.0,0.0698333333333333,0.32,0.0075,0.0,0.41,0.016,0.0,0.0,0.2591666666666666,0.0313333333333333,0.0,0.0,0.05,0.0,0.1875,0.4053333333333333,0.0,0.0,0.109,0.4253333333333333,0.0,3.3245,0.4153333333333334,0.0,0.2525,0.1656666666666666,1.0428333333333333,0.2486666666666666,0.721,0.0336666666666666,0.7198333333333333,3.2920338983050845,0.6028333333333333,1.6301694915254237,0.0235593220338983,3.633333333333333,0.5523333333333333,4.823666666666667,0.2283333333333333,1.5613333333333337,0.0463333333333333,0.08,0.051,0.0638333333333333,0.01,0.0755,0.2491666666666666,0.06,0.3274999999999999,0.01,0.2638333333333333,3.079,0.0405,4.1675
15,11,20,3,0.0,0.0106666666666666,0.15,1.0838333333333334,0.0,0.01,0.19,0.23,0.0,0.07,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.05,0.0,2.246666666666667,0.411,0.0,0.0,0.1016666666666666,0.49,0.0,1.853,0.1218333333333333,0.0,0.0065,0.1366666666666667,0.0,0.2033333333333333,0.0001666666666666,0.0301666666666666,0.0586666666666666,0.0,0.2416666666666666,0.0,0.0091666666666666,0.5171666666666667,0.2721666666666666,0.1268333333333333,0.1328333333333333,0.2663333333333333,0.0,0.0886666666666666,0.0,0.0653333333333333,0.01,0.01,0.0001666666666666,0.0595,0.0,0.01,0.261,1.2128333333333332,0.0299999999999999,0.0
15,11,21,3,0.0,0.0106666666666666,0.15,1.090166666666667,0.0,0.0101666666666666,0.19,0.23,0.0,0.0696666666666666,0.0,0.0,0.0,0.0,0.0,0.197,0.0,0.0,0.0196666666666666,0.0,0.0,0.0495,0.0,1.4333333333333331,0.604,0.0,0.0,0.1041666666666666,0.4146666666666666,0.0,1.4326666666666663,0.1046666666666666,0.0,0.0093333333333333,0.1228333333333333,0.0,0.2365,0.0,0.0299999999999999,0.0753333333333333,0.0,0.2696666666666666,0.0,0.0098333333333333,0.0,0.2596666666666666,0.01,0.1193333333333333,0.1058333333333333,0.0,0.0775,0.0,0.0696666666666666,0.01,0.01,0.0005,0.0504999999999999,0.0,0.01,0.2615,1.1700000000000002,0.0308333333333333,0.0
15,11,22,3,0.0,0.0108333333333333,0.15,1.1050000000000002,0.0,0.0103333333333333,0.19,0.23,0.0,0.07,0.0,0.01,0.0,0.0,0.012,0.1866666666666666,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.0016666666666666,0.6118333333333333,0.0,0.0013333333333333,0.11,0.3228333333333333,0.0,1.2653333333333334,0.1058333333333333,0.0,0.0068333333333333,0.1303333333333333,0.0001666666666666,0.1926666666666666,0.0,0.0303333333333333,0.0963333333333333,0.0,0.1693333333333333,0.0,0.0098333333333333,0.0,0.2536666666666666,0.01,0.1183333333333333,0.1185,0.0,0.0763333333333333,0.0,0.0625,0.01,0.01,0.0005,0.0515,0.0,0.01,0.111,0.4766666666666666,0.0299999999999999,0.0
15,11,23,3,0.0,0.0108333333333333,0.15,0.7906666666666667,0.0001666666666666,0.0113333333333333,0.2023333333333333,0.23,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.002,0.4065,0.0,0.0,0.1033333333333333,0.1328333333333333,0.0,0.0471666666666666,0.1061666666666666,0.0,0.0,0.1325,0.0,0.2431666666666666,0.0,0.0303333333333333,0.0191666666666666,0.0,0.1201666666666666,0.0,0.0091666666666666,0.0,0.2476666666666666,0.01,0.0663333333333333,0.0608333333333333,0.0,0.0811666666666666,0.0,0.061,0.01,0.01,0.0003333333333333,0.0518333333333333,0.0,0.0098333333333333,0.0198333333333333,0.126,0.0304999999999999,0.0
16,11,0,4,0.0,0.0105,0.1498333333333333,0.8460000000000001,0.0,0.0116666666666666,0.4096666666666666,0.23,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.2083333333333333,0.0,0.0,0.02,0.0,0.0,0.0498333333333333,0.0,0.0023333333333333,0.405,0.0,0.0,0.089,0.0586666666666666,0.0,0.0,0.1065,0.0,0.0,0.1243333333333333,0.0001666666666666,0.1974999999999999,0.0,0.0299999999999999,0.0726666666666666,0.0,0.1581666666666666,0.0,0.0096666666666666,0.0,0.1998333333333333,0.01,0.0991666666666666,0.09,0.0,0.0825,0.0,0.0635,0.01,0.01,0.0005,0.054,0.0,0.01,0.02,0.081,0.0301666666666666,0.0
16,11,1,4,0.0,0.0106666666666666,0.15,0.8836666666666667,0.0,0.0116666666666666,0.3769999999999999,0.23,0.0,0.0698333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.0023333333333333,0.408,0.0,0.0,0.0931666666666666,0.0581666666666666,0.0,0.0,0.1051666666666666,0.0,0.0,0.1221666666666666,0.0005,0.2431666666666666,0.0,0.0299999999999999,0.1061666666666666,0.0,0.2136666666666666,0.0,0.0093333333333333,0.0,0.2361666666666666,0.01,0.065,0.1086666666666666,0.0,0.076,0.0,0.0628333333333333,0.01,0.01,0.0,0.0521666666666666,0.0,0.01,0.02,0.1041666666666666,0.0299999999999999,0.0
16,11,2,4,0.0,0.0105,0.15,0.8556666666666667,0.0,0.0123333333333333,0.3864999999999999,0.2293333333333333,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.0025,0.4085,0.0,0.0,0.1045,0.0295,0.0,0.0,0.1068333333333333,0.0,0.0,0.1321666666666666,0.0001666666666666,0.1946666666666666,0.0,0.0299999999999999,0.0563333333333333,0.0,0.1881666666666666,0.0,0.0093333333333333,0.0,0.2101666666666667,0.01,0.0568333333333333,0.0886666666666666,0.0,0.0765,0.0,0.0923333333333333,0.01,0.01,0.0003333333333333,0.0526666666666666,0.0,0.01,0.02,0.0685,0.0315,0.0
16,11,3,4,0.0,0.0108333333333333,0.15,0.8308333333333333,0.0,0.013,0.4031666666666666,0.23,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.2388333333333333,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.0021666666666666,0.4095,0.0,0.0,0.0911666666666666,0.1146666666666666,0.0,0.0,0.1071666666666666,0.0,0.0,0.1328333333333333,0.0001666666666666,0.2396666666666666,0.0,0.0301666666666666,0.0575,0.0,0.226,0.0,0.0098333333333333,0.0,0.2266666666666666,0.01,0.0925,0.0486666666666666,0.0,0.0785,0.0,0.133,0.01,0.01,0.0,0.0491666666666666,0.0,0.01,0.02,0.0814999999999999,0.0296666666666666,0.0
16,11,4,4,0.0,0.012,0.1496666666666666,0.854,0.0,0.0135,0.3798333333333333,0.23,0.0,0.07,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.0025,0.4076666666666667,0.0,0.0,0.1001666666666666,0.0693333333333333,0.0,0.0,0.1073333333333333,0.0,0.0,0.127,0.0,0.1928333333333333,0.0,0.0303333333333333,0.1046666666666666,0.0,0.1421666666666666,0.0,0.0093333333333333,0.0,0.2165,0.01,0.0845,0.126,0.0,0.0746666666666666,0.0,0.0646666666666666,0.01,0.01,0.0001666666666666,0.0511666666666666,0.0,0.01,0.1436666666666666,0.152,0.0299999999999999,0.0
16,11,5,4,0.0,0.0101666666666666,0.1826666666666666,0.4385,0.0,0.012,0.5764999999999999,0.3408333333333333,0.0,0.0683333333333333,0.0,0.03,0.0,0.0,0.029,0.1805,0.0,0.0023333333333333,0.02,0.0,0.0,0.05,0.0,0.4941666666666666,0.4075,0.0,0.2906666666666667,0.206,0.4525,0.0,0.2203333333333333,0.2435,0.0,0.0038333333333333,0.1728333333333333,0.0,0.2456666666666666,0.0088333333333333,0.0299999999999999,0.0701666666666666,0.9391666666666668,0.122,0.0003333333333333,0.0093333333333333,0.0,0.2213333333333333,0.3611666666666667,0.0743333333333333,0.7126666666666667,0.0035,0.0756666666666666,0.0,0.0618333333333333,0.01,0.01,0.0,0.0536666666666666,0.0,0.01,0.31,1.0173333333333334,0.0309999999999999,0.1301666666666666
16,11,6,4,0.0,1.1041666666666667,0.5835,0.4798333333333333,0.0106666666666666,0.03,0.982,0.3411666666666667,0.0008333333333333,0.068,2.6801666666666666,0.5725,0.0,3.4251666666666667,0.0928333333333333,0.8626666666666666,0.0,1.2395,0.0896666666666666,0.0,0.0,0.3226666666666666,0.0,3.2246666666666663,0.55,0.0,2.010333333333333,0.2118333333333333,0.6781666666666666,0.0,2.7808333333333333,0.6635000000000001,0.0,0.0968333333333333,0.1891666666666666,1.4956666666666665,0.3743333333333333,1.0155,0.2176666666666666,0.5645000000000001,2.578448275862069,0.5671666666666667,0.198103448275862,0.0211864406779661,0.423,0.2196666666666666,2.6335,0.3005,1.7301666666666666,2.4205,0.3488333333333333,1.1030000000000002,0.0741666666666666,0.01,0.01,0.8968333333333334,0.0615,1.1575,0.01,0.31,2.519333333333333,0.0843333333333333,2.096
16,11,7,4,8.885333333333334,3.659166666666666,1.3115,4.670166666666666,0.2568333333333333,0.108,1.0008333333333332,0.3415,0.6489999999999999,5.0225,3.7383333333333337,0.3743333333333333,4.737166666666667,5.343500000000001,0.6005,1.023,5.871666666666667,1.6969999999999998,0.2658333333333333,3.7081666666666666,1.6446666666666665,0.581,5.928666666666667,3.636333333333333,1.0083333333333333,4.823,2.263,0.1813333333333333,0.7080000000000001,4.335,3.1335,0.9436666666666668,2.013333333333333,0.417,0.2233333333333333,1.6038333333333334,0.6721666666666667,1.8225,0.1974999999999999,0.8486666666666667,2.889,0.6571666666666667,2.544666666666666,0.111,1.5431666666666668,0.2655,6.083666666666667,0.45,1.8926666666666667,3.6555,0.881,2.052666666666666,0.2925,0.01,0.0218333333333333,0.6940000000000001,0.4231666666666667,0.2343333333333333,0.3331666666666667,0.3078333333333333,4.024,0.1921666666666666,4.201666666666666
16,11,8,4,31.99366666666667,8.044333333333334,3.0376666666666665,15.600166666666668,1.6416666666666666,0.4716666666666667,1.1406666666666667,0.3576666666666667,1.4878333333333331,23.21066666666667,4.555666666666666,0.5216666666666667,19.395166666666668,5.927666666666667,0.7298333333333333,1.1163333333333334,14.991,2.694,0.5201666666666667,10.204833333333331,1.9973333333333327,0.7315,28.228166666666667,4.088166666666667,1.6488333333333332,15.385833333333332,2.378,0.2836666666666667,0.8846666666666666,22.861666666666668,3.3521666666666667,1.06,7.975499999999999,1.2065,0.394,5.127166666666667,1.2705,3.1878333333333333,0.3256666666666666,0.96,3.2511666666666668,1.5951666666666666,2.5108333333333333,0.3268333333333333,3.4871666666666665,0.5956666666666667,6.281333333333333,1.0413333333333334,2.012,4.059166666666667,1.0875,2.5121666666666664,0.5306666666666666,0.0443333333333333,0.1308333333333333,1.5525,0.3345,1.1284999999999998,0.1485,0.3016666666666666,3.980166666666667,0.2061666666666667,4.126166666666666
16,11,9,4,31.733833333333333,8.362,3.3236666666666665,15.365,1.647166666666667,0.484,0.8948333333333334,0.36,1.586,20.288666666666664,4.946333333333333,0.5771666666666667,14.599333333333334,6.103666666666667,0.85,0.7813333333333333,13.243333333333334,2.8703333333333334,0.5818333333333333,8.454,1.9473333333333327,0.7955,22.602166666666665,4.909000000000001,2.028833333333333,13.745333333333331,2.423,0.3026666666666667,0.7325,20.654166666666665,3.4645,1.0396666666666667,6.1575,1.3968333333333334,0.3681666666666666,5.3035,1.4335,3.519,0.3758333333333333,0.7028333333333333,3.3935593220338984,1.7948333333333333,2.6237288135593224,0.3958333333333333,3.523,0.9501666666666666,6.766333333333334,1.1278333333333337,1.9746666666666663,4.342333333333333,1.0751666666666668,2.579,0.6001666666666666,0.1161666666666666,0.1571666666666666,1.6061666666666667,0.4143333333333333,1.8086666666666664,0.159,0.3075,4.130166666666667,0.3116666666666666,4.1803333333333335
16,11,10,4,31.96833333333333,8.400333333333332,3.1398333333333333,15.5755,1.6346666666666667,0.5088333333333334,0.9578333333333332,0.3593333333333333,1.6368333333333331,20.687,4.992166666666666,0.646,15.692166666666669,6.1015,0.8436666666666667,0.9511666666666668,10.242166666666666,2.861333333333333,0.5920000000000001,7.579666666666666,1.9415,0.7215,21.74183333333333,4.7865,2.519,14.300166666666666,2.527333333333333,0.3045,0.5935,20.930166666666665,3.589833333333333,1.0338333333333334,6.092,1.7088333333333334,0.5201666666666667,5.3575,1.5448333333333333,3.552333333333333,0.397,0.6223333333333333,3.2026666666666666,1.6166666666666667,2.4765,0.375,3.5118333333333336,1.2235,7.016666666666667,1.102833333333333,2.0416666666666665,4.367999999999999,0.9426666666666668,2.5951666666666666,0.572,0.1396666666666667,0.1533333333333333,1.6175000000000002,0.4176666666666666,1.9088333333333327,0.1736666666666666,0.3095,4.097,0.3526666666666667,4.199166666666667
16,11,11,4,30.038,8.404,3.1645,15.748666666666669,1.6084999999999998,0.3595,0.9315,0.4031666666666666,1.643,11.404,5.019666666666667,0.6373333333333334,7.835,6.153333333333333,0.9225,0.9291666666666668,5.9478333333333335,2.853166666666666,0.6303333333333333,4.509166666666667,1.9356666666666664,0.7528333333333334,15.299,4.293333333333334,2.570333333333333,9.692333333333332,2.4963333333333333,0.314,0.6106666666666667,16.528166666666667,3.628666666666666,1.0616666666666668,4.857666666666666,1.6393333333333333,0.4963333333333333,5.215166666666667,1.4206666666666663,3.5386666666666664,0.3353333333333333,0.7998333333333334,3.48,1.979666666666667,2.6896666666666667,0.3753333333333333,3.556166666666667,1.2181666666666666,7.1315,1.0775,2.1168333333333336,4.357,1.12,2.6015,0.558,0.1968333333333333,0.2008333333333333,1.5933333333333335,0.3986666666666666,1.909833333333333,0.1854999999999999,0.3095,4.133,0.3448333333333334,4.207666666666666
16,11,12,4,28.085,8.417833333333332,3.2631666666666663,15.762666666666666,1.6393333333333333,0.3266666666666667,0.86,0.3546666666666666,1.7468333333333337,0.07,4.070166666666667,0.8703333333333333,0.0,6.158833333333333,0.8928333333333334,1.1245,0.0,2.908333333333333,0.4085,0.0,1.9708333333333328,0.6478333333333333,0.0,3.5983333333333336,2.3925,0.0,2.4673333333333334,0.3958333333333333,0.6133333333333333,0.0,3.242833333333333,1.0336666666666663,0.0,1.1103333333333334,0.5105,2.616,1.3261666666666667,2.8655,0.2936666666666667,0.7326666666666667,3.462931034482758,1.5858333333333334,2.747413793103448,0.3151666666666666,3.6263333333333336,1.0801666666666667,6.847333333333334,1.0685,2.069166666666667,3.8295,1.116,1.9201666666666664,0.6406666666666666,0.1916666666666666,0.1528333333333333,1.2586666666666666,0.3663333333333333,1.542,0.1196666666666666,0.3108333333333333,4.316333333333334,0.3825,4.3021666666666665
16,11,13,4,29.330166666666667,8.207166666666668,3.1308333333333334,16.043166666666668,2.0521666666666665,0.2563333333333333,0.9585,0.36,1.7545,23.97383333333333,5.019666666666667,0.6606666666666666,20.646,6.216666666666667,0.7836666666666667,0.7488333333333334,14.924,2.8513333333333333,0.6763333333333333,11.189166666666669,1.9335,0.6856666666666666,26.695,4.275499999999999,2.4475,16.614333333333335,2.3528333333333333,0.3966666666666666,0.6940000000000001,22.7015,3.609666666666667,1.1595000000000002,8.651333333333334,1.759,0.5078333333333334,5.5815,1.7856666666666667,3.1791666666666667,0.3856666666666666,0.7475,3.372,1.9743333333333333,2.7056666666666667,0.3711666666666666,3.5098333333333334,0.974,6.414000000000001,1.1156666666666666,1.9541666666666664,4.235166666666667,1.0633333333333332,2.4373333333333336,0.6023333333333334,0.2906666666666667,0.2133333333333333,1.5398333333333334,0.394,1.74,0.046,0.3075,4.088833333333333,0.3633333333333333,4.1605
16,11,14,4,25.894,8.350833333333334,3.2246666666666663,15.674333333333331,2.086,0.2996666666666667,0.9193333333333334,0.3568333333333333,1.76,21.145,4.9565,0.6365,15.644333333333332,6.05,0.8485,0.9271666666666668,12.060333333333334,2.8601666666666663,0.6593333333333333,8.374166666666666,1.9403333333333328,0.7899999999999999,22.28216666666667,4.382666666666666,2.657833333333333,13.896,2.3633333333333337,0.3918333333333333,0.5778333333333333,21.3865,3.620333333333333,1.1816666666666669,7.851,2.0796666666666668,0.476,5.821166666666667,1.770333333333333,3.4055000000000004,0.3411666666666667,0.7424999999999999,3.23728813559322,1.8078333333333327,2.58542372881356,0.339,3.5271666666666666,0.9575,6.483333333333333,1.144,1.9905,4.3395,1.1203333333333334,2.5775,0.5803333333333334,0.307,0.169,1.6090000000000002,0.3891666666666667,1.8981666666666668,0.2185,0.3095,4.233666666666667,0.3391666666666666,4.1770000000000005
16,11,15,4,25.06383333333333,8.4385,3.2416666666666667,15.539,2.184333333333333,0.439,0.9036666666666666,0.36,1.782333333333333,20.998833333333334,5.053166666666667,0.6181666666666668,14.204333333333333,6.187666666666667,0.9013333333333332,1.036,13.240666666666668,2.8756666666666666,0.6616666666666667,8.492333333333333,1.9496666666666669,0.7771666666666667,19.546666666666667,4.533666666666666,2.6798333333333333,12.991666666666667,2.5326666666666666,0.4028333333333334,0.634,21.267333333333333,3.6555,1.1096666666666666,7.092666666666667,2.0771666666666664,0.426,5.819833333333333,1.7951666666666666,3.462372881355932,0.3464406779661017,0.6709999999999999,3.5418333333333334,1.9198333333333333,2.832,0.4098333333333333,3.585833333333333,1.166,7.359666666666667,1.122,1.941,4.400833333333334,1.0065,2.6131666666666664,0.6331666666666667,0.2708333333333333,0.1974999999999999,1.6338333333333332,0.4055,1.9636666666666664,0.1154999999999999,0.31,4.267333333333334,0.4831666666666666,4.2035
16,11,16,4,23.1825,7.794166666666666,2.6846666666666663,14.885,2.1573333333333333,0.2866666666666667,0.9338333333333334,0.3503333333333333,1.774,11.175,5.116166666666667,0.529,7.564333333333334,6.301333333333333,0.6329999999999999,1.0666666666666669,5.193,2.8856666666666664,0.5616666666666668,4.4125,1.9568333333333328,0.6583333333333333,10.444666666666668,4.302833333333334,2.5105,8.27,2.4496666666666664,0.2791666666666667,0.8258333333333334,11.2925,3.6915,1.0051666666666668,4.0793333333333335,2.0036666666666667,0.4728333333333333,5.856166666666667,1.594666666666667,3.307,0.2403333333333333,0.666,3.401333333333333,1.4956666666666665,2.72,0.2611666666666666,3.5476666666666667,1.2806666666666666,7.149,1.021,1.6831666666666665,3.9126666666666665,0.7461666666666668,2.5926666666666667,0.4683333333333334,0.2615,0.1381666666666666,1.6221666666666663,0.4386666666666666,1.949,0.0786666666666666,0.3068333333333333,4.0776666666666666,0.4625,3.9373333333333336
16,11,17,4,0.0,4.523166666666667,0.6856666666666666,0.4955,1.2525000000000002,0.0586666666666666,0.8156666666666667,0.3028333333333333,0.8261666666666667,0.07,4.521166666666667,0.2556666666666666,0.0,6.3845,0.4403333333333333,0.7753333333333333,0.0,2.687,0.1476666666666666,0.0,2.0005,0.2918333333333333,0.0,2.6445,1.233,0.0,2.0021666666666667,0.1863333333333333,0.7703333333333333,0.0,3.5540000000000003,0.6996666666666667,0.0,1.0683333333333331,0.328,5.542333333333334,0.6548333333333333,2.6741666666666664,0.161,0.7333333333333333,3.48271186440678,1.0608333333333333,2.80593220338983,0.1328333333333333,3.556,0.6585,6.4595,0.3506666666666666,1.4878333333333331,1.5435,0.2831666666666666,1.2673333333333334,0.1306666666666666,0.2266666666666666,0.0,1.5551666666666668,0.2973333333333333,1.953,0.0526666666666666,0.31,4.1465,0.337,3.771166666666667
16,11,18,4,0.0,0.2441666666666666,0.2131666666666666,1.0645,0.0818333333333333,0.01,0.3031666666666667,0.2481666666666666,0.0198333333333333,0.0696666666666666,4.0456666666666665,0.1831666666666666,0.0,6.083666666666667,0.3486666666666667,0.7886666666666666,0.0,2.1838333333333333,0.08,0.0,1.968,0.2178333333333333,0.0,1.1545,0.6311666666666667,0.0,0.491,0.126,0.5690000000000001,0.0,3.561333333333333,0.5376666666666666,0.0,0.7274999999999999,0.2883333333333333,5.2015,0.4398333333333333,2.681666666666666,0.1165,0.6084999999999999,3.4266666666666667,0.8951666666666667,2.762833333333333,0.0288333333333333,3.5396666666666667,0.3146666666666666,5.973833333333333,0.253,1.4293333333333331,0.0,0.1131666666666666,0.0,0.0458333333333333,0.2036666666666667,0.0115,0.3108333333333333,0.0796666666666666,0.3746666666666666,0.0008333333333333,0.31,3.4371666666666667,0.1398333333333333,3.5731666666666664
16,11,19,4,0.0,0.0106666666666666,0.193,1.0893333333333333,0.0,0.01,0.1815,0.23,0.0,0.07,3.4546666666666668,0.143,0.0,4.8581666666666665,0.1625,0.6885,0.0,2.1735,0.2058333333333333,0.0,1.9805,0.1686666666666666,0.0,1.5481666666666667,0.7928333333333334,0.0,0.0,0.1253333333333333,0.5943333333333334,0.0,3.3186666666666667,0.284,0.0,0.6515000000000001,0.268,5.022666666666667,0.2215,2.664333333333333,0.0366666666666666,0.6913333333333332,3.4811666666666667,0.4855,0.6035,0.0116666666666666,3.5615,0.2786666666666667,5.989,0.2793333333333334,1.52,0.0,0.1055,0.0,0.0565,0.0,0.0,0.0001666666666666,0.0468333333333333,0.0,0.001,0.31,1.2301666666666666,0.0,0.0
16,11,20,4,0.0,0.0103333333333333,0.1896666666666666,1.0978333333333334,0.0,0.01,0.18,0.23,0.0,0.07,0.0,0.0291666666666666,0.0,0.02,0.0298333333333333,0.1669999999999999,0.0,0.2729999999999999,0.0278333333333333,0.0,0.4088333333333333,0.0336666666666666,0.0,0.3506666666666666,0.8821666666666667,0.0,0.0,0.116,0.5734999999999999,0.0,3.1855,0.1748333333333333,0.0,0.1395,0.179,0.3328333333333333,0.2311666666666666,0.3926666666666666,0.0301666666666666,0.1773333333333333,0.6663333333333333,0.1476666666666666,0.0001666666666666,0.0076666666666666,3.506333333333333,0.3095,4.264666666666667,0.2076666666666667,1.4061666666666666,0.0,0.114,0.0,0.0465,0.0,0.0,0.0,0.0418333333333333,0.0,0.0006666666666666,0.31,1.1563333333333334,0.0,0.0
